Format,Scope,Constraint,Lobby size,Result,Simulations run,Detail
Spin the Wheel,Nationality: Central African Rep.,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Spin the Wheel,Nationality: Colombia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Colombia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Colombia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Colombia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Costa Rica,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Costa Rica,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Costa Rica,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Costa Rica,Not applicable,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Croatia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Spin the Wheel,Nationality: Croatia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Spin the Wheel,Nationality: Croatia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Spin the Wheel,Nationality: Croatia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Spin the Wheel,Nationality: Czechia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Czechia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Czechia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Czechia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Denmark,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Spin the Wheel,Nationality: Denmark,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Spin the Wheel,Nationality: Denmark,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Spin the Wheel,Nationality: Denmark,Not applicable,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Ecuador,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Ecuador,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Ecuador,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Ecuador,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Egypt,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Egypt,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Egypt,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Egypt,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: England,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 11
Spin the Wheel,Nationality: England,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 11
Spin the Wheel,Nationality: England,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 10
Spin the Wheel,Nationality: England,Not applicable,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 9
Spin the Wheel,Nationality: France,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 11
Spin the Wheel,Nationality: France,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 10
Spin the Wheel,Nationality: France,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 9
Spin the Wheel,Nationality: France,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 9
Spin the Wheel,Nationality: Georgia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Georgia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Georgia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Georgia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Spin the Wheel,Nationality: Germany,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 10
Spin the Wheel,Nationality: Germany,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 9
Spin the Wheel,Nationality: Germany,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 8
Spin the Wheel,Nationality: Germany,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 7
Spin the Wheel,Nationality: Ghana,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Spin the Wheel,Nationality: Ghana,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Ghana,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Spin the Wheel,Nationality: Ghana,Not applicable,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Greece,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Greece,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Greece,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Greece,Not applicable,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Guinea,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Guinea,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Guinea,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Guinea,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Guinea-Bissau,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Guinea-Bissau,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Guinea-Bissau,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Guinea-Bissau,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Spin the Wheel,Nationality: Hungary,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Hungary,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Hungary,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Hungary,Not applicable,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Iceland,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Iceland,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Iceland,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Iceland,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Italy,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 11
Spin the Wheel,Nationality: Italy,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 10
Spin the Wheel,Nationality: Italy,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 9
Spin the Wheel,Nationality: Italy,Not applicable,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 8
Spin the Wheel,Nationality: Ivory Coast,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 5
Spin the Wheel,Nationality: Ivory Coast,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Spin the Wheel,Nationality: Ivory Coast,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Spin the Wheel,Nationality: Ivory Coast,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Spin the Wheel,Nationality: Jamaica,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Jamaica,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Jamaica,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Jamaica,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Japan,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Spin the Wheel,Nationality: Japan,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Spin the Wheel,Nationality: Japan,Not applicable,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Japan,Not applicable,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Kosovo,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Kosovo,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Kosovo,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Kosovo,Not applicable,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Mali,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Mali,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Mali,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Mali,Not applicable,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Mexico,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Mexico,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Spin the Wheel,Nationality: Mexico,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Mexico,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Spin the Wheel,Nationality: Montenegro,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Montenegro,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Montenegro,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Montenegro,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 1
Spin the Wheel,Nationality: Morocco,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 4
Spin the Wheel,Nationality: Morocco,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 3
Spin the Wheel,Nationality: Morocco,Not applicable,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Morocco,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Spin the Wheel,Nationality: Mozambique,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Mozambique,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Mozambique,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Mozambique,Not applicable,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Netherlands,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 9
Spin the Wheel,Nationality: Netherlands,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 8
Spin the Wheel,Nationality: Netherlands,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 6
Spin the Wheel,Nationality: Netherlands,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 5
Spin the Wheel,Nationality: Nigeria,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Spin the Wheel,Nationality: Nigeria,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Nigeria,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Spin the Wheel,Nationality: Nigeria,Not applicable,5,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: North Macedonia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: North Macedonia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: North Macedonia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: North Macedonia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Norway,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 4
Spin the Wheel,Nationality: Norway,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Norway,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Norway,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Spin the Wheel,Nationality: Poland,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Spin the Wheel,Nationality: Poland,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Poland,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Poland,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Spin the Wheel,Nationality: Portugal,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 10
Spin the Wheel,Nationality: Portugal,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 8
Spin the Wheel,Nationality: Portugal,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 7
Spin the Wheel,Nationality: Portugal,Not applicable,5,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 6
Spin the Wheel,Nationality: Russia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Russia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Russia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Russia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Scotland,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Spin the Wheel,Nationality: Scotland,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Spin the Wheel,Nationality: Scotland,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Scotland,Not applicable,5,SHORTAGE,1,Free Pick: drafter 4 had no legal pick in round 2
Spin the Wheel,Nationality: Senegal,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Spin the Wheel,Nationality: Senegal,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Senegal,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Senegal,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 2
Spin the Wheel,Nationality: Serbia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 5
Spin the Wheel,Nationality: Serbia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 3
Spin the Wheel,Nationality: Serbia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 3
Spin the Wheel,Nationality: Serbia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 2
Spin the Wheel,Nationality: Slovakia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Slovakia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: Slovakia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 1
Spin the Wheel,Nationality: Slovakia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: Slovenia,Not applicable,2,SHORTAGE,1,Free Pick: drafter 1 had no legal pick in round 2
Spin the Wheel,Nationality: Slovenia,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Slovenia,Not applicable,4,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 1
Spin the Wheel,Nationality: Slovenia,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: South Korea,Not applicable,2,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: South Korea,Not applicable,3,SHORTAGE,1,Free Pick: drafter 0 had no legal pick in round 2
Spin the Wheel,Nationality: South Korea,Not applicable,4,SHORTAGE,1,Free Pick: drafter 3 had no legal pick in round 1
Spin the Wheel,Nationality: South Korea,Not applicable,5,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 1
Spin the Wheel,Nationality: Spain,Not applicable,2,OK,5000,
Spin the Wheel,Nationality: Spain,Not applicable,3,SHORTAGE,1,Free Pick: drafter 2 had no legal pick in round 11
